source,name_data,food_data,found_edibilty,Mistral_scientific_name,Mistral_edibles
000061-a.json,"['BROADLEAF SHRUBS WITHID you', '7 Sweet-fern', 'Comptonia peregrina family Myricaceae']","FOOD USE: Leaves are used for tea oroccasionally a seasoning. The nutlets aresometimes reported as edible, but theyrealmost always empty, and the kernelseso small that there is really no practicalay to use them as food. Conservation 1.OMMENTS: This shrub has nitrogenking bacteria on its roots, which helpsthrive in extremely poor soil. The seedscan remain dormant in the soil for 70 years,waiting for fire or another disturbance tostimulate germination. A hot summer daywhen the sun hits sweet-fern under redpines generates a scent that embeds itselfforever in your memory.BROADLEAFSHRUBSWITHIDyou7Sweet-fernComptoniaperegrinafamilyMyricaceaeQUICKCHECK:Knee-highshrubwithlinear,blunt-lobed,ruffled,aromaticleaves.IDdifficulty1.Stemserecttolean-DESCRIPTION:Highlyaromaticshrubformingthenewcoloniesgrowthbyreddishtobrownwithlong,softrhizome.ing,to40""(1m)tall,branchingandsparsely.becominghairless.Budsarebluntandalmostthatrounded.areoddhairs,theolderbarkbrownorwithshortpetioles,withsmalllinearstipuleslinear,shaped,cupped,andmuchlargeronshort,bluntlobescutfullyoralmosttothemidvein,thelobessidesmostly(especiallyalternate,alongLeavesalternate,sessilevigorousnewshoots.Blades1.5-5""(4-13cm)long,taperedtoablunttip,withthem,manyandcuppeddownward.Surfacesusuallyhairyonbothincatkins,themalethewithlittlespaceandbetweenrippledorwavyalongthedepressedsecondaryveins.Flowers(spring)bur-likestructuremidvein)thefemalesmall,erect,andredfromprotrudingstigmas.Fruitagreenlong.0.4-0.8""drooping(1-2 cm)andgreen;acrosswith5-15embeddedshinynutlets,egg-shapedwithapoint,5-6mmHABITAT:Dry,poor,sandyorgravellysoilsinfull'sun.Native.&FOODUSE:Leavesareusedforteaoroccasionallyaseasoning.Thenutletsaresometimesreportedasedible,buttheyrealmostalwaysempty,andthekernelsesosmallthatthereisreallynopracticalaytousethemasfood.Conservation1.OMMENTS:Thisshrubhasnitrogenkingbacteriaonitsroots,whichhelpsthriveinextremelypoorsoil.Theseedscanremaindormantinthesoilfor70years,waitingforfireoranotherdisturbancetostimulategermination.Ahotsummerdaywhenthesunhitssweet-fernunderredpinesgeneratesascentthatembedsitselfforeverinyourmemory.",True, Comptonia peregrina,"
    'leaves'"
000062-a.json,"['BROADLEAF', 'SHRUBS', 'WITH', 'DRY', 'FRUIT,', '10 Sweet gale', 'Myrica gale family Myricaceae']","FOOD USE: Leaves can be used to brew a tea or as a sea-soning in broths, like bay leaf. Flower buds and fruits canbe used similarly and are more aromatic. Conservation 1.",True, Myrica gale,"
    'leaves','flower buds','fruits'"
000063-a.json,"['BROADLEAF SHRUBS WITH DRY FRUIT, NUTLETS, OR PODS', '12 Labrador tea', 'Ledum groenlandicum Ericaceae (Heath family)']","FOOD USE: Use leaves fresh or dried for tea.Due to small amounts of the toxin ledol in theleaves, some anti-foraging authorities advisenot to boil Ithem-although many people do, and/ have never heard of this having any ill effect.excessive very well-estab- drunkBoiling is fine as long as the tea is not inamounts. This is alished traditional drink. Conservation",True, Ledum groenlandicum,"
    'leaves'"
000065-a.json,"['WOODY VINES AND CREEPERS', '3 Raccoon grape', '1', 'Ampelopsis', 'arborea Vitaceae (Grape family)']","FOOD USE: Collect fruit when ripe and use like wild grapes. The flesh is faintly irritating to the mouth, whichcan be alleviated in juice by letting it sit overnight in the fridge and then decanting the sludge-free liquid ontop (as with wild grapes). Conservation",True, Ampelopsis arborea, 'fruit'
000066-a.json,"['WOODY VINES AND CREEPERS', '6 Japanese japonica honeysuckle family M Caprifoliaceae', '2', 'Lonicera', 'white', 'flow-']","FOOD USE: Pluck mature white flowers. bite off the bottom, and suck the nectar from the base. Flowers canalso be eaten in salads, chopped up andsoaked for a drink, or dried for tea.",True, Lonicera white, 'flowers'
000067-a.json,"['WOODY VINES AND CREEPERS', '8 Kudzu', '1', '2', 'Pueraria lobata Fabaceae (Bean family)']","FOOD USE: The enormous rootstocks can be dug all year but will contain the most food value when thetop is dormant. Clean, shred (easiest in a powerful blender), and then strain through a cloth to separate thestarch. Seek smaller vines; the roots of large vines are simply too big to dig. Commercially extracted in Asia,kudzu starch is nutritious and tasty and has many uses. In spring, the shoots and tender young leaves canbe eaten raw or cooked and have a mild, slightly green bean-like flavor. Flowers and flower buds can also beeaten as a vegetable.",True, Pueraria lobata," 'starch','shoots','tender young leaves','flowers','flower buds'"
000069-a.json,"['AQUATICS WITH GRASS-LIKE LEAVES OR TUBULAR LEAFLESS STEMS', '2 Rice cutgrass', '2', '2', '2', 'Zizaniopsis miliaceae Poaceae (Grass family)']","shoots FOOD USE: of Tender stem bases (spring and early summer) can be peeled and eaten raw or cooked. Lateralcan be fast-growing rhizomes (summer) are tender and delicious. Seeds (late spring or early summer)harvested bybeating, like wild rice,and processed by rub-bing and winnowingConservation",True, Zizaniopsis miliaceae,"
    'shoots','lateral rhizomes','seeds'"
000071-a.json,"['M', 'AQUATICS WITH GRASS-LIKE LEAVES OR TUBULAR LEAFLESS STEMS', '5 Cattail (continued)', 'the outer spongy layer of the rhizome and chew on the core raw, ground sucking into out flour, the starch after', 'and spitting out the fiber. Roasting out. Lateral shoots are sweet and delicious eaten raw or causes', 'FOOD USE: Peel off sweetens the rhizomes. Cores can be dried and cooked. The heart at', 'the irritation of in fibers the the leaf throat; cluster be sifted great spring eaten encloses raw often scrape the mild off', 'which the can in and early summer is mild in flavor but when immature', 'base it is cooked. In early summer while the leafy sheath still them', 'flower spike, can boil or steam the whole spikes and nibble off the flower buds, or the female; this', 'green to with grain or you vegetables. The male flowers (top section of the spike) are better than and', 'part mix snaps off easily by hand. Pollen can be collected by leaning the flowering spikes over a pail or bag mixed', 'tapping it should be dried to prevent spoilage, then sifted to remove insects and debris. Use pollen', 'with other flours to give baked foods a nice golden color and pleasant flavor. Conservation 2/2/1', 'COMMENTS: This is one of our most versatile, productive, abundant, and delicious wild food plants.', '206', '(top)', 'with', 'lateral', 'shoot', '(bottom)', 'tips.', 'Cattail', 'hearts.', '1', 'M', 'AQUATICS', 'WITH', 'GRASS-LIKE', 'LEAVES', 'OR', 'TUBULAR', 'LEAFLESS', 'STEMS', '5', 'Cattail', '(continued)', 'the', 'outer', 'spongy', 'layer', 'of', 'the', 'rhizome', 'and', 'chew', 'on', 'the', 'core', 'raw,', 'ground', 'sucking', 'into', 'out', 'flour,', 'the', 'starch', 'after', 'and', 'spitting', 'out', 'the', 'fiber.', 'Roasting', 'out.', 'Lateral', 'shoots', 'are', 'sweet', 'and', 'delicious', 'eaten', 'raw', 'or', 'causes', 'FOOD', 'USE:', 'Peel', 'off', 'sweetens', 'the', 'rhizomes.', 'Cores', 'can', 'be', 'dried', 'and', 'cooked.', 'The', 'heart', 'at', 'the', 'irritation', 'of', 'in', 'fibers', 'the', 'the', 'leaf', 'throat;', 'cluster', 'be', 'sifted', 'great', 'spring', 'eaten', 'encloses', 'raw', 'often', 'scrape', 'the', 'mild', 'off', 'which', 'the', 'can', 'in', 'and', 'early', 'summer', 'is', 'mild', 'in', 'flavor', 'but', 'when', 'immature', 'base', 'it', 'is', 'cooked.', 'In', 'early', 'summer', 'while', 'the', 'leafy', 'sheath', 'still', 'them', 'flower', 'spike,', 'can', 'boil', 'or', 'steam', 'the', 'whole', 'spikes', 'and', 'nibble', 'off', 'the', 'flower', 'buds,', 'or', 'the', 'female;', 'this', 'green', 'to', 'with', 'grain', 'or', 'you', 'vegetables.', 'The', 'male', 'flowers', '(top', 'section', 'of', 'the', 'spike)', 'are', 'better', 'than', 'and', 'part', 'mix', 'snaps', 'off', 'easily', 'by', 'hand.', 'Pollen', 'can', 'be', 'collected', 'by', 'leaning', 'the', 'flowering', 'spikes', 'over', 'a', 'pail', 'or', 'bag', 'mixed', 'tapping', 'it', 'should', 'be', 'dried', 'to', 'prevent', 'spoilage,', 'then', 'sifted', 'to', 'remove', 'insects', 'and', 'debris.', 'Use', 'pollen', 'with', 'other', 'flours', 'to', 'give', 'baked', 'foods', 'a', 'nice', 'golden', 'color', 'and', 'pleasant', 'flavor.', 'Conservation', '2/2/1', 'COMMENTS:', 'This', 'is', 'one', 'of', 'our', 'most', 'versatile,', 'productive,', 'abundant,', 'and', 'delicious', 'wild', 'food', 'plants.', '206', '(top)', 'with', 'lateral', 'shoot', '(bottom)', 'tips.', 'Cattail', 'hearts.', '1']","FOOD USE: Peel off sweetens the rhizomes. Cores can be dried and cooked. The heart atthe irritation of in fibers the the leaf throat; cluster be sifted great spring eaten encloses raw often scrape the mild offwhich the can in and early summer is mild in flavor but when immaturebase it is cooked. In early summer while the leafy sheath still themflower spike, can boil or steam the whole spikes and nibble off the flower buds, or the female; thisgreen to with grain or you vegetables. The male flowers (top section of the spike) are better than andpart mix snaps off easily by hand. Pollen can be collected by leaning the flowering spikes over a pail or bag mixedtapping it should be dried to prevent spoilage, then sifted to remove insects and debris. Use pollenwith other flours to give baked foods a nice golden color and pleasant flavor. Conservation 2/2/1",True," Cattail

    Note: The text contains multiple occurrences of the name ""Cattail."" The correct output should be based on the first occurrence."," ['rhizomes', 'cores', 'heart', 'green to with grain or you vegetables', 'male flowers', 'pollen']"
000073-a.json,"['AQUATICS-NOT GRASS-LIKE OR TUBULAR', '3', 'IWE-381', '2 Watercress', 'Nasturtium officinale Brassicaceae (Mustard family)']",FOOD USE: Gather greens from late winter through late fall (but especially spring) and use raw in salads oron sandwiches. They can also be fried or used in soup or casserole.,True, Nasturtium officinale,"
    'greens'"
000074-a.json,"['AQUATICS-NOT GRASS-LIKE OR TUBULAR', '3 Water parsnip (continued)', 'PLANTS: Misidentifications with water hemlock (pp. 668-670) have stems resulted are not in angled. death! Water Water', 'CONFUSING times compound, splitting 3 ways at the first division. The widest in the middle, stiff,', ""hemlock roots straw-colored are 1-5' outside, often with yellow lines inside. Bulblet water hemlock (p. the first division,"", 'hemlock leaves are 2-3 (2.5-13 cm) long and much stouter (about 20% as thick as long), 670) has multiple', 'yellowish thin or that from the top. The leaves are 2-3 times compound, splitting 3 ways at When mature,', 'roots the leaflets taper thin and lobed, the smallest divisions linear. The stems are not angled. in form, but the', 'the with bulblets in the very leaf axils are diagnostic. Oxypolis rigidion (p. 424) is similar to water parsnip clustered', 'are entire or with a few scattered, (arge teeth toward the end of the leaflet. Its roots are of the carrot and', 'leaflets white with spherical enlargements toward the end. Berula erecta (see next) is another member shorter', 'family that also goes by the common name ""water parsnip."" This is a smaller plant; its leaves are cut lobes. and', 'broader than those of Sium suave, and coarsely toothed. The upper leaves have large teeth or deeply', 'HABITAT: Marshes, lakeshores, ditches, ponds, hardwood swamps, river oxbows. Especially likes rich muck', 'and thrives with water level fluctuations. Native.', 'FOOD USE: Exercise extreme care in identifying this plant. The roots can be collected from fall through', ""spring and eaten raw or cooked. Dig up plants gingerly so that roots don't snap. Break off the larger roots"", 'and replant the crown. Young stems, leaves, and leaf shoots can be eaten raw or cooked in spring and early', 'summer. Conservation 3/2.', 'COMMENTS: Due to the danger of misidentification, this vegetable is rarely used or written about. One of', 'the few documented deaths from plant misidentification that have been able to find resulted from mistaking', ""western water hemlock for water parsnip. However, water parsnip's roots are a highly esteemed food in many"", 'Native American cultures. Skirret (Sium sisarum), a closely related plant with nearly identical flavor, has been', 'cultivated as a root and stem vegetable in Asia for thousands of years. It is still available from some seed', 'catalogs in the US.', 'Typical leaflet closeup', '(middle) Young basal', 'leaves and leaf shoots', 'emerging in summer', 'after flood recession.', '(right) Water parsnip', 'stems are strongly', 'angled or ridged,', 'unlike those of water', 'hemlock', '214', 'AQUATICS-NOT', 'GRASS-LIKE', 'OR', 'TUBULAR', '3', 'Water', 'parsnip', '(continued)', 'PLANTS:', 'Misidentifications', 'with', 'water', 'hemlock', '(pp.', '668-670)', 'have', 'stems', 'resulted', 'are', 'not', 'in', 'angled.', 'death!', 'Water', 'Water', 'CONFUSING', 'times', 'compound,', 'splitting', '3', 'ways', 'at', 'the', 'first', 'division.', 'The', 'widest', 'in', 'the', 'middle,', 'stiff,', 'hemlock', 'roots', 'straw-colored', 'are', ""1-5'"", 'outside,', 'often', 'with', 'yellow', 'lines', 'inside.', 'Bulblet', 'water', 'hemlock', '(p.', 'the', 'first', 'division,', 'hemlock', 'leaves', 'are', '2-3', '(2.5-13', 'cm)', 'long', 'and', 'much', 'stouter', '(about', '20%', 'as', 'thick', 'as', 'long),', '670)', 'has', 'multiple', 'yellowish', 'thin', 'or', 'that', 'from', 'the', 'top.', 'The', 'leaves', 'are', '2-3', 'times', 'compound,', 'splitting', '3', 'ways', 'at', 'When', 'mature,', 'roots', 'the', 'leaflets', 'taper', 'thin', 'and', 'lobed,', 'the', 'smallest', 'divisions', 'linear.', 'The', 'stems', 'are', 'not', 'angled.', 'in', 'form,', 'but', 'the', 'the', 'with', 'bulblets', 'in', 'the', 'very', 'leaf', 'axils', 'are', 'diagnostic.', 'Oxypolis', 'rigidion', '(p.', '424)', 'is', 'similar', 'to', 'water', 'parsnip', 'clustered', 'are', 'entire', 'or', 'with', 'a', 'few', 'scattered,', '(arge', 'teeth', 'toward', 'the', 'end', 'of', 'the', 'leaflet.', 'Its', 'roots', 'are', 'of', 'the', 'carrot', 'and', 'leaflets', 'white', 'with', 'spherical', 'enlargements', 'toward', 'the', 'end.', 'Berula', 'erecta', '(see', 'next)', 'is', 'another', 'member', 'shorter', 'family', 'that', 'also', 'goes', 'by', 'the', 'common', 'name', '""water', 'parsnip.""', 'This', 'is', 'a', 'smaller', 'plant;', 'its', 'leaves', 'are', 'cut', 'lobes.', 'and', 'broader', 'than', 'those', 'of', 'Sium', 'suave,', 'and', 'coarsely', 'toothed.', 'The', 'upper', 'leaves', 'have', 'large', 'teeth', 'or', 'deeply', 'HABITAT:', 'Marshes,', 'lakeshores,', 'ditches,', 'ponds,', 'hardwood', 'swamps,', 'river', 'oxbows.', 'Especially', 'likes', 'rich', 'muck', 'and', 'thrives', 'with', 'water', 'level', 'fluctuations.', 'Native.', 'FOOD', 'USE:', 'Exercise', 'extreme', 'care', 'in', 'identifying', 'this', 'plant.', 'The', 'roots', 'can', 'be', 'collected', 'from', 'fall', 'through', 'spring', 'and', 'eaten', 'raw', 'or', 'cooked.', 'Dig', 'up', 'plants', 'gingerly', 'so', 'that', 'roots', ""don't"", 'snap.', 'Break', 'off', 'the', 'larger', 'roots', 'and', 'replant', 'the', 'crown.', 'Young', 'stems,', 'leaves,', 'and', 'leaf', 'shoots', 'can', 'be', 'eaten', 'raw', 'or', 'cooked', 'in', 'spring', 'and', 'early', 'summer.', 'Conservation', '3/2.', 'COMMENTS:', 'Due', 'to', 'the', 'danger', 'of', 'misidentification,', 'this', 'vegetable', 'is', 'rarely', 'used', 'or', 'written', 'about.', 'One', 'of', 'the', 'few', 'documented', 'deaths', 'from', 'plant', 'misidentification', 'that', 'have', 'been', 'able', 'to', 'find', 'resulted', 'from', 'mistaking', 'western', 'water', 'hemlock', 'for', 'water', 'parsnip.', 'However,', 'water', ""parsnip's"", 'roots', 'are', 'a', 'highly', 'esteemed', 'food', 'in', 'many', 'Native', 'American', 'cultures.', 'Skirret', '(Sium', 'sisarum),', 'a', 'closely', 'related', 'plant', 'with', 'nearly', 'identical', 'flavor,', 'has', 'been', 'cultivated', 'as', 'a', 'root', 'and', 'stem', 'vegetable', 'in', 'Asia', 'for', 'thousands', 'of', 'years.', 'It', 'is', 'still', 'available', 'from', 'some', 'seed', 'catalogs', 'in', 'the', 'US.', 'Typical', 'leaflet', 'closeup', '(middle)', 'Young', 'basal', 'leaves', 'and', 'leaf', 'shoots', 'emerging', 'in', 'summer', 'after', 'flood', 'recession.', '(right)', 'Water', 'parsnip', 'stems', 'are', 'strongly', 'angled', 'or', 'ridged,', 'unlike', 'those', 'of', 'water', 'hemlock', '214']","FOOD USE: Exercise extreme care in identifying this plant. The roots can be collected from fall throughspring and eaten raw or cooked. Dig up plants gingerly so that roots don't snap. Break off the larger rootsand replant the crown. Young stems, leaves, and leaf shoots can be eaten raw or cooked in spring and earlysummer. Conservation 3/2.",True, Water parsnip,"
    'roots','young stems','leaves','leaf shoots'"
000075-b.json,"['WITH LEAVES OR TUBULAR STEMS', 'Wild rice', '$', '3', '10', 'FH-117', 'Zizania palustris, Z. aquatica Poaceae (Grass family)', 'K', 'ne difficulty', 'CHECK: kerneis. Large ID grass with large rod-like seeds in raspy husks with awns longer', 'ater RIPTION: level has Annual grass that grows in water up to 4) (1.2 m) deep, or if', 'the dropped. Seedlings emerge first as submerged aquatic on leaves. mudflats', 'ng surface these float for several weeks before the stems stand erect. Erect After', '2-13 (0.6-4 m) tall, unbranched, clumped (up to 70 per plant where competition', 'ode. 0.2-0.9"" (5-23 mm) thick, roundish, hollow, smooth and hairless, enlarged above', 'ith There are usually only 2-4 leaves per stem, Leaves 0.7-3"" (18-80mm) wide and 10-42"" (25-110 cm)', 'a sharp tip. Midvein prominent, depressed above, enlarged, spongy, stiffening the leaf (especially', 'ally): there are 4-6 prominent veins evenly spaced on each side. Surface hairless and smooth except', 'e margins, which are very rough when rubbed from tip to base, rougher on one edge than the other.', 'scence an erect, Christmas-tree-shaped panicle 10-30"" (25-75 cm) long with a dominant central rachis,', 'sing far above the leaves on a naked stem; it may be spread wide or have all the upper branches folded', 'ly. Panicle branches are whorled or alternate and up to 7"" (18 cm) long. The lower branches are male', 'reading, the upper female and ascending. Female flowers are inconspicuous; the male drooping and', '(for a grass), up to 1 cm long. Seed rod-like, 0.3-1.1"" (8-28 mm) long and 1.5-3 mm wide, borne in a', 'husk that has stiff, raspy hairs, especially on the ridges, and a barbed own much longer than the kernel.', 'SPECIES: Northern wild rice Z. palustris has larger kernels but its', 'vegetative parts tend to be smaller. Southern wild rice Z. aquatica', 'is a larger plant with smaller kernels that tends to grow in shal-', 'lower water. Southern rice has copious amounts of very slick,', 'aromatic, sour-lemony lubricant on the panicle stems, which is', 'reduced or absent in northern rice. The female portion of the', 'panicles of southern rice are always spread open when the seeds', 'are ripe; on northern they often stay closed or spread only slightly.', 'HABITAT: Shallow areas of lakes with inlets and outlets, and', 'rivers. Wild rice needs very soft muck over a sand or gravel', 'bottom and is very sensitive to boat traffic and similar distur-', 'bance. Native.', 'FOOD USE: Harvest seeds in late summer to early autumn when', 'the kernels fall upon being struck gently. Propel a small watercraft', 'through the rice with a paddle or pole and knock the rice into the', 'boat with sticks. Wild rice needs to be dried, parched, rubbed,', 'and winnowed before cooking (see p. 27). Conservation 1.', 'WARNING: Rice awns are tiny and barbed and may penetrate burrow', 'mouth, nose, ears, armpits and other crevices; they rice into', 'under eyes, finger and toe nails. Never put fresh green wild', 'your mouth-the hulls must be removed.', 'COMMENTS:', 'One', 'of', 'the', 'wild', 'foods', 'of', 'North', 'America,', 'this', 'iconic', 'staple,', 'but', 'majority', 'of', 'wild', 'rice', 'the', 'starchy', 'great', 'is', 'an', 'excellent', 'Although', 'wild', 'rice', 'is', 'widespread,', 'it', 'is', 'cultivated.', 'Saskatch-', 'on', 'the', 'market', 'Wisconsin,', 'Michigan,', 'abundant', 'in', 'Minnesota,', 'is', 'most', 'used', 'similarly,', 'but', 'north-', 'and', 'Ontario.', 'Both', 'species', 'can', 'ewan,', 'efficient', 'to', 'harvest.', 'Indigenous', 'wild', 'is', 'generally', 'more', 'rice', 'knowledge', 'that', 'ern', 'rich', 'body', 'of', 'techniques', 'and', 'to', 'join', 'peoples', 'developed', 'of', 'this', 'food', 'possible.', 'All', 'foragers', 'need', 'makes', 'practical', 'use', 'this', 'and', 'other', 'native', 'plant', 'foods.', 'them', 'in', 'protecting', 'Northern', 'wild', 'rice', 'flowering.', '(top', 'left)', 'Northern', 'wild', 'rice,', 'ripe', 'grain.', '(top', 'right)', 'Wild', 'rice,', 'floating', 'stage.', '203', 'WITH', 'LEAVES', 'OR', 'TUBULAR', 'STEMS', 'Wild', 'rice', '$', '3', '10', 'FH-117', 'Zizania', 'palustris,', 'Z.', 'aquatica', 'Poaceae', '(Grass', 'family)', 'K', 'ne', 'difficulty', 'CHECK:', 'kerneis.', 'Large', 'ID', 'grass', 'with', 'large', 'rod-like', 'seeds', 'in', 'raspy', 'husks', 'with', 'awns', 'longer', 'ater', 'RIPTION:', 'level', 'has', 'Annual', 'grass', 'that', 'grows', 'in', 'water', 'up', 'to', '4)', '(1.2 m)', 'deep,', 'or', 'if', 'the', 'dropped.', 'Seedlings', 'emerge', 'first', 'as', 'submerged', 'aquatic', 'on', 'leaves.', 'mudflats', 'ng', 'surface', 'these', 'float', 'for', 'several', 'weeks', 'before', 'the', 'stems', 'stand', 'erect.', 'Erect', 'After', '2-13', '(0.6-4', 'm)', 'tall,', 'unbranched,', 'clumped', '(up', 'to', '70', 'per', 'plant', 'where', 'competition', 'ode.', '0.2-0.9""', '(5-23', 'mm)', 'thick,', 'roundish,', 'hollow,', 'smooth', 'and', 'hairless,', 'enlarged', 'above', 'ith', 'There', 'are', 'usually', 'only', '2-4', 'leaves', 'per', 'stem,', 'Leaves', '0.7-3""', '(18-80mm)', 'wide', 'and', '10-42""', '(25-110', 'cm)', 'a', 'sharp', 'tip.', 'Midvein', 'prominent,', 'depressed', 'above,', 'enlarged,', 'spongy,', 'stiffening', 'the', 'leaf', '(especially', 'ally):', 'there', 'are', '4-6', 'prominent', 'veins', 'evenly', 'spaced', 'on', 'each', 'side.', 'Surface', 'hairless', 'and', 'smooth', 'except', 'e', 'margins,', 'which', 'are', 'very', 'rough', 'when', 'rubbed', 'from', 'tip', 'to', 'base,', 'rougher', 'on', 'one', 'edge', 'than', 'the', 'other.', 'scence', 'an', 'erect,', 'Christmas-tree-shaped', 'panicle', '10-30""', '(25-75', 'cm)', 'long', 'with', 'a', 'dominant', 'central', 'rachis,', 'sing', 'far', 'above', 'the', 'leaves', 'on', 'a', 'naked', 'stem;', 'it', 'may', 'be', 'spread', 'wide', 'or', 'have', 'all', 'the', 'upper', 'branches', 'folded', 'ly.', 'Panicle', 'branches', 'are', 'whorled', 'or', 'alternate', 'and', 'up', 'to', '7""', '(18', 'cm)', 'long.', 'The', 'lower', 'branches', 'are', 'male', 'reading,', 'the', 'upper', 'female', 'and', 'ascending.', 'Female', 'flowers', 'are', 'inconspicuous;', 'the', 'male', 'drooping', 'and', '(for', 'a', 'grass),', 'up', 'to', '1', 'cm', 'long.', 'Seed', 'rod-like,', '0.3-1.1""', '(8-28', 'mm)', 'long', 'and', '1.5-3', 'mm', 'wide,', 'borne', 'in', 'a', 'husk', 'that', 'has', 'stiff,', 'raspy', 'hairs,', 'especially', 'on', 'the', 'ridges,', 'and', 'a', 'barbed', 'own', 'much', 'longer', 'than', 'the', 'kernel.', 'SPECIES:', 'Northern', 'wild', 'rice', 'Z.', 'palustris', 'has', 'larger', 'kernels', 'but', 'its', 'vegetative', 'parts', 'tend', 'to', 'be', 'smaller.', 'Southern', 'wild', 'rice', 'Z.', 'aquatica', 'is', 'a', 'larger', 'plant', 'with', 'smaller', 'kernels', 'that', 'tends', 'to', 'grow', 'in', 'shal-', 'lower', 'water.', 'Southern', 'rice', 'has', 'copious', 'amounts', 'of', 'very', 'slick,', 'aromatic,', 'sour-lemony', 'lubricant', 'on', 'the', 'panicle', 'stems,', 'which', 'is', 'reduced', 'or', 'absent', 'in', 'northern', 'rice.', 'The', 'female', 'portion', 'of', 'the', 'panicles', 'of', 'southern', 'rice', 'are', 'always', 'spread', 'open', 'when', 'the', 'seeds', 'are', 'ripe;', 'on', 'northern', 'they', 'often', 'stay', 'closed', 'or', 'spread', 'only', 'slightly.', 'HABITAT:', 'Shallow', 'areas', 'of', 'lakes', 'with', 'inlets', 'and', 'outlets,', 'and', 'rivers.', 'Wild', 'rice', 'needs', 'very', 'soft', 'muck', 'over', 'a', 'sand', 'or', 'gravel', 'bottom', 'and', 'is', 'very', 'sensitive', 'to', 'boat', 'traffic', 'and', 'similar', 'distur-', 'bance.', 'Native.', 'FOOD', 'USE:', 'Harvest', 'seeds', 'in', 'late', 'summer', 'to', 'early', 'autumn', 'when', 'the', 'kernels', 'fall', 'upon', 'being', 'struck', 'gently.', 'Propel', 'a', 'small', 'watercraft', 'through', 'the', 'rice', 'with', 'a', 'paddle', 'or', 'pole', 'and', 'knock', 'the', 'rice', 'into', 'the', 'boat', 'with', 'sticks.', 'Wild', 'rice', 'needs', 'to', 'be', 'dried,', 'parched,', 'rubbed,', 'and', 'winnowed', 'before', 'cooking', '(see', 'p.', '27).', 'Conservation', '1.', 'WARNING:', 'Rice', 'awns', 'are', 'tiny', 'and', 'barbed', 'and', 'may', 'penetrate', 'burrow', 'mouth,', 'nose,', 'ears,', 'armpits', 'and', 'other', 'crevices;', 'they', 'rice', 'into', 'under', 'eyes,', 'finger', 'and', 'toe', 'nails.', 'Never', 'put', 'fresh', 'green', 'wild', 'your', 'mouth-the', 'hulls', 'must', 'be', 'removed.', 'COMMENTS:', 'One', 'of', 'the', 'wild', 'foods', 'of', 'North', 'America,', 'this', 'iconic', 'staple,', 'but', 'majority', 'of', 'wild', 'rice', 'the', 'starchy', 'great', 'is', 'an', 'excellent', 'Although', 'wild', 'rice', 'is', 'widespread,', 'it', 'is', 'cultivated.', 'Saskatch-', 'on', 'the', 'market', 'Wisconsin,', 'Michigan,', 'abundant', 'in', 'Minnesota,', 'is', 'most', 'used', 'similarly,', 'but', 'north-', 'and', 'Ontario.', 'Both', 'species', 'can', 'ewan,', 'efficient', 'to', 'harvest.', 'Indigenous', 'wild', 'is', 'generally', 'more', 'rice', 'knowledge', 'that', 'ern', 'rich', 'body', 'of', 'techniques', 'and', 'to', 'join', 'peoples', 'developed', 'of', 'this', 'food', 'possible.', 'All', 'foragers', 'need', 'makes', 'practical', 'use', 'this', 'and', 'other', 'native', 'plant', 'foods.', 'them', 'in', 'protecting', 'Northern', 'wild', 'rice', 'flowering.', '(top', 'left)', 'Northern', 'wild', 'rice,', 'ripe', 'grain.', '(top', 'right)', 'Wild', 'rice,', 'floating', 'stage.', '203']","FOOD USE: Harvest seeds in late summer to early autumn whenthe kernels fall upon being struck gently. Propel a small watercraftthrough the rice with a paddle or pole and knock the rice into theboat with sticks. Wild rice needs to be dried, parched, rubbed,and winnowed before cooking (see p. 27). Conservation 1.",True, Zizania palustris or Zizania aquatica,"
    'kernels'"
