source,name_data,food_data,found_edibilty,Mistral_scientific_name
0160_a.txt,"BASAL
LEAVES
PRESENT,
3
3
9
IWE-357
15 Strawberry spinach capitatum
family
Amaranthaceae
Chenopodium CHECK: Triangular or arrowhead-shaped basal leaves on long, flimsy petioles;
fleshy, red, winter annual. Basal leaves in a rosette arrowhead of 7-15, shaped, laying
","FOOD USE: From early summer through early fall the greens
can be used raw or cooked. The juicy, red fruit/flower clusters
are mildly sweet and make an attractive addition to salads or
cooked vegetable dishes, or a fun snack. They can be eaten raw
or cooked-the taste is like sweet, juicy beets. Conservation 1.
",True, Chenopodium capitatum
0161_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
16 Evening primrose (continued)
RELATED EDIBLES: There are many species of evening primrose in North America. All are safe to try but
are too tough or strong to be food.
HABITAT: many Sunny, well-drained, disturbed soil: farm fields, pastures, building sites, gravel pits, beaches,
roadsides, riverbanks. sloped prairies. Native.
roots from fall through spring from rosettes that lack a stem; cook make them decent before potherb. eating.
FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers)
are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods
Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe,
can be ground and used in hot cereal or breads. Conservation 2/1/1.
COMMENTS: A common and versatile plant, sometimes subdivided into multiple species. All parts but the
flowers and seeds are slightly irritating to the mouth and throat, especially when raw.
352
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED 16 Evening primrose (continued) RELATED EDIBLES: There are many species of evening primrose in North America. All are safe to try but are too tough or strong to be food. HABITAT: many Sunny, well-drained, disturbed soil: farm fields, pastures, building sites, gravel pits, beaches, roadsides, riverbanks. sloped prairies. Native. roots from fall through spring from rosettes that lack a stem; cook make them decent before potherb. eating. FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers) are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe, can be ground and used in hot cereal or breads. Conservation 2/1/1. COMMENTS: A common and versatile plant, sometimes subdivided into multiple species. All parts but the flowers and seeds are slightly irritating to the mouth and throat, especially when raw. 352 ","FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers)
are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods
Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe,
can be ground and used in hot cereal or breads. Conservation 2/1/1.
",True, Evening primrose
0161_b.txt,"mm
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
17 Prairie-dock
2
Silphium terebinthinaceum
Asteraceae (Composite family)
","FOOD USE: The tender young shoots of the flower stalks, appearing in rid-
summer, can be peeled and eaten raw or cooked. They are mild. tender. and
slightly sweet. Conservation 2.
",True, Silphium terebinthinaceum
0162_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
18 aster
Aster Bigleaf macrophyllus 1 Asteraceae (Composite family)
","FOOD USE: The young, tender leaves, before they have
unfurled, make an aromatic nibble that can be added sparingly
to salads or cooked greens. Conservation 1.
",True, Aster macrophyllus
0162_b.txt,"mm
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
9 Canada violet
3
ELi
IWE-375
Viola canadensis
family
Violaceae
","FOOD USE: Tender young leaves in
spring, raw or cooked. Conservation 2.
",True, Viola canadensis
0164_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
(Continued from previous page.)
Keel with or
Stem leaves prickles clasping spines. with 2 small, pointed lobes at the base, tapered to a point,
25. Willow-leaf lettuce
nearly entire.
Stem leaves toothed. often lobed. but lacking pointed basal lobes.
26. Prickly lettuce
Prickles long, dense; stem prickly and latex white.
27. Prairie lettuce
Prickles short, sparse; stem not prickly: latex turns brown.
Prenanthes
2
1
NG-447
1
Prenanthes alba
Asteraceae
(Composite
family)
","FOOD USE: Tender leaves in spring or early summer can be eaten raw or cooked. Just prior to bolting, the
leaves (even meristematic ones) usually become more bitter. The shoot is bitter but can be eaten steamed
or boiled, and is very tender when young. Conservation 2.
",True, Prenanthes alba
0164_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
2 Texas skeletonplant
LOBED OR DIVIDED, SAP MILKY
3
Lygodesmia texana Asteraceae 3 (Composite family)
reads purple florets. ID difficulty 1.
ICK of CHECK: light Thin, lanky, lax stems with a few linear leaves and midely
","FOOD USE: Every tender
part above ground is edible
and excellent: leaves, stems
peduncles, and flower buds.
These are most abundant in
early summer but new ten-
der growth appears in small
amounts any time the plants
are flowering. Conservation 2.
",True, Lygodesmia texana
0165_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
Scorzonera Scorzonera laciniata 2 Asteraceae 3 &2 (Composite family)
3
3
CHECK Basal leaves with long, narrow lobes but no teeth; shin-high, branching
","FOOD USE: The roots can be dug in fall, winter, or spring from plants that have not yet produced a stalk, and
can be eaten cooked. The flavor is rich and hearty like salsify, but the root is small and has a tough core. The
young, tender leaves, shoots, and flower buds can be collected in spring or early summer and eaten raw or
cooked. Their flavor is mild and excellent.
",True, Scorzonera laciniata
0165_b.txt,"0
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
THISTLE
LOBED OR DIVIDED, SAP MILKY
[]
FH-333
Asteraceae (Composite family)
genera Cirsium, Carduus, Onopordum, Silybum
","FOOD USE: (This is a generalized account; some uses are not applicable to certain species.) Taproots (fall
through spring) of most species can be eaten raw or cooked. Shoots (late spring to early summer) can be
eaten raw or cooked after they have been carefully peeled. I start by removing the leaves and spines in the
field with a knife, then peeling the thick skin. Midribs (spring through fall) of the leaves can be eaten raw or
cooked after removing the leafy sides and accompanying spines; they are crisp, juicy, and a bit stringy, like
celery. Flower buds (early to mid summer) can be peeled, and the tender centers eaten like artichoke hearts,
but on most species they are too small and difficult to bother.
",True,"
    Cirsium
    
    or

    Carduus
    
    or

    Onopordum
    
    or

    Silybum"
0167_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
12 Nipplewort
2
2
Lapsana communis
Asteraceae (Composite family)
","FOOD USE: Gather young leaves from robust
rosettes, especially where crowding keeps them
off the ground, as their texture can hold dirt. These
are available mostly in spring, less so in summer
and fall. Use in salads or as a potherb. Tender
shoots with attached leaves, in late spring or early
summer, also make a nice cooked vegetable.
",True, Lapsana communis
0168_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
13 Japanese hawksbeard
1
1
Youngia japonica Asteraceae (Composite family)
Deeply lobed basal leaves with a large terminal lobe; the are stem orange thin when and
","FOOD USE: Use the young stems and tender leaves
(if they are clean, which is rare) raw or cooked.
",True, Youngia japonica
0168_b.txt,"1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
14 Carolina dandelion
LOBED OR DIVIDED, SAP MILKY
1
Pyrrhopappus
carolinianus
Asteraceae (Composite family)
UICK few leaves; CHECK: showy Rosette yellow of narrow flowerheads. dandelion-like ID difficulty leaves; 2. multiple branching starns
","FOOD USE: Another of the
dandelion-like bitter greens, the
young leaves are edible raw or
cooked. Conservation 1.
",True, Pyrrhopappus carolinianus
0169_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
16 Chicory
Cichorium intybus 2 Asteraceae (Composite family)
","FOOD USE: Roots of first-year plants can be eaten cooked, but older ones become much tougher. Young or old
roots can be dried and roasted until brown, then ground and used to brew a coffee-like beverage. Young spring
leaves can be used raw or cooked as a potherb. Aim for clean ones because the hairs make them hard to wash.
",True, Cichorium intybus
0169_b.txt,"omposite e family).
BASAL LEAVES PRESENT, LOBED STEM LEAVES
SOW-THISTLE
OR DIVIDED, ALTERNATE, SAP MILKY
[I]
NG-439
genus Sonchus
Asteraceae (Composite family)
nowerheads UICK CHECK: in terminal Erect herbs clusters with of sharply 3-12. ID pointed difficulty teeth 1. or spines the
","FOOD USE: Tender leaves can be gathered from spring through summer (most abundant in early summer) and
eaten raw or cooked. Tender stems, primarily available in early summer, can be peeled and used as a vegetable
",True," Sonchus asteraceae
     or
     Sonchus diffusus
     depending on the species mentioned in the text."
0170_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
1
2
18 Prickly sow-thistle Sonchus asper
","FOOD USE: The peeled stalk of vigorously growing young plants in spring or early
summer is good raw or cooked. It is crisp, mild, and sweet, but many specimens are too
small to bother with. The leaves can
be eaten raw or cooked when they
are very young and tender. Cooking
reduces the prickliness, and blend-
ing in a smoothie eliminates it.
FOOD USE: Tender leaves in spring
through early summer can be eaten
fried. raw or cooked. I especially like them
",True, Sonchus asper
0170_b.txt,"1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
WILD
LETTUCE
NG-429
genus
Lactuca
Asteraceae (Composite family)
iall UICK stalk CHECK: with a panicle Dandelion-like of numerous leaves small and flowerheads. milky sap; midvein ID difficulty below 2. is keeled with arect hairs OF prickles:
","FOOD USE: Tender leaves can be eaten raw or cooked in spring. The best are found in the upright cluster of
new leaves in the center of the rosette just before the stem elongates (bolts); this is analogous to a ""head"" of
domestic lettuce. Shoots can also be eaten in early summer. The flavor is highly variable among the species,
but those with browning latex tend to taste better.
",True, Lactuca iall UICK
0175_a.txt,"LEAVES PRESENT, LEAVES MILKY ALTERNATE,
BASAL LOBED OR DIVIDED, SAP NOT
Scarlet Castilleja coccinea family Orobanchaceae
paintbrush
2
822
1
","FOOD USE: The tender tops, including
the flowers, can be eaten raw or cooked.
Conservation 2.
",True, Castilleja coccinea
0175_b.txt,"mily Orobanchocede
BASAL LEAVES PRESENT, LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP NOT MILKY
branching upward they only become in the inflorescence. Stem leaves alternate, the lower ones with long,
too
leaves of the inflorescence progressively smaller, and the petioles shorter Uppermost leaves narrow, are pointed lober
branches in are entire or merely toothed. Inflorescence loose with sessile Reduced
subtended terminating about solitary heads atop long, vertical, grooved pedicels Flowerheads many (mid long. aso ending
by button a dozen ovate-lanceolate, entire bracts about 0 6"" (15 mm) long. The head to late consists summer, of 1
Stem
y ow-green or tall mound of disk florets in the center, surrounded by 6-16 drooping yellow rays 5-1'
(4-5 cm) long. Seeds like miniature sunflower seeds.
CONFUSING PLANTS: Bristly buttercup Ranunculus hispidus often grows in the same areas and is mildly
toxic. This and most other buttercups have petioles with a small channel and a hollow center, leaf sheaths
with papery margins, and secondary veins that are deeply depressed and not offset by color
HABITAT: Rich, moist soil in partial shade to full sun. Most commonly in floodplains, valleys, shrub swamps,
forest margins. Native.
FOOD USE: The young leaves can be eaten raw or cooked. In late spring or early summer, the shoots can
be peeled and eaten raw or cooked. New tender leaves occasionally appear throughout the growing season,
especially after mowing. Sochan greens are traditionally fried in pork fat. Conservation 1.
COMMENTS: This vegetable has a somewhat aromatic, faintly resinous flavor reminiscent of goldenrods and
asters. ""Sochan"" is a Cherokee name. The plant does not have a generally accepted common name in English.
despite the fact that it is among the most common and widespread plants on our continent and has been eater
for thousands of years. AKA tall coneflower, green-headed coneflower, cut-leaf coneflower, golden glow
(top left) Shoots
at the stage for
peeling
(top right) Early
spring leaves.
(bottom) New
flush of leaves
in late summer
broader and
blunter than the
spring leaves.
mily Orobanchocede BASAL LEAVES PRESENT, LEAVES ALTERNATE, LOBED OR DIVIDED, SAP NOT MILKY branching upward they only become in the inflorescence. Stem leaves alternate, the lower ones with long, too leaves of the inflorescence progressively smaller, and the petioles shorter Uppermost leaves narrow, are pointed lober branches in are entire or merely toothed. Inflorescence loose with sessile Reduced subtended terminating about solitary heads atop long, vertical, grooved pedicels Flowerheads many (mid long. aso ending by button a dozen ovate-lanceolate, entire bracts about 0 6"" (15 mm) long. The head to late consists summer, of 1 Stem y ow-green or tall mound of disk florets in the center, surrounded by 6-16 drooping yellow rays 5-1' (4-5 cm) long. Seeds like miniature sunflower seeds. CONFUSING PLANTS: Bristly buttercup Ranunculus hispidus often grows in the same areas and is mildly toxic. This and most other buttercups have petioles with a small channel and a hollow center, leaf sheaths with papery margins, and secondary veins that are deeply depressed and not offset by color HABITAT: Rich, moist soil in partial shade to full sun. Most commonly in floodplains, valleys, shrub swamps, forest margins. Native. FOOD USE: The young leaves can be eaten raw or cooked. In late spring or early summer, the shoots can be peeled and eaten raw or cooked. New tender leaves occasionally appear throughout the growing season, especially after mowing. Sochan greens are traditionally fried in pork fat. Conservation 1. COMMENTS: This vegetable has a somewhat aromatic, faintly resinous flavor reminiscent of goldenrods and asters. ""Sochan"" is a Cherokee name. The plant does not have a generally accepted common name in English. despite the fact that it is among the most common and widespread plants on our continent and has been eater for thousands of years. AKA tall coneflower, green-headed coneflower, cut-leaf coneflower, golden glow (top left) Shoots at the stage for peeling (top right) Early spring leaves. (bottom) New flush of leaves in late summer broader and blunter than the spring leaves. ","FOOD USE: The young leaves can be eaten raw or cooked. In late spring or early summer, the shoots can
be peeled and eaten raw or cooked. New tender leaves occasionally appear throughout the growing season,
especially after mowing. Sochan greens are traditionally fried in pork fat. Conservation 1.
",True, Orobanchocede lobatum
